,zpid,streetAddress,zipcode,city,state,latitude,longitude,price,datePriceChanged,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,priceReduction,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,priceChange,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,videoCount,unit,newConstructionType,providerListingID,openHouse,open_house_info
296,2061251294,330 E 18th St #3306,55404,Minneapolis,MN,,,129900,1667370000000.0,1.0,2.0,856.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$20,000 (Nov 2)",False,False,FOR_SALE,129900,-20000.0,True,False,False,USD,USA,,500.0,sqft,,# 3306,,,,
297,2000999,2615 Newton Ave S,55405,Minneapolis,MN,44.95805,-93.30586,2495000,1663920000000.0,6.0,5.0,5604.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2360800.0,11928.0,{'is_FSBA': True},"$100,000 (Sep 23)",False,False,FOR_SALE,2495000,-100000.0,True,False,False,USD,USA,1754000.0,7405.2,sqft,1.0,,,,,
298,2016264,2222 13th Ave S,55404,Minneapolis,MN,44.960056,-93.256454,150000,,2.0,3.0,916.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,1500.0,{'is_foreclosure': True},,False,False,FOR_SALE,150000,,True,False,False,USD,USA,211500.0,3484.8,sqft,,,,,,
299,1775077,2802 Girard Ave N,55411,Minneapolis,MN,45.008717,-93.29648,159900,1668760000000.0,2.0,4.0,2831.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,2749.0,{'is_FSBA': True},"$10,000 (Nov 18)",False,False,FOR_SALE,159900,-10000.0,True,False,False,USD,USA,133000.0,5227.2,sqft,,,,,,
300,1913679,15 S 1st St #A302,55401,Minneapolis,MN,44.983067,-93.26665,335000,,2.0,3.0,1250.0,CONDO,FOR_SALE,-1,False,False,171000.0,1995.0,{'is_FSBA': True},,False,False,FOR_SALE,335000,,True,False,False,USD,USA,246500.0,,,,# A302,,,,
301,61626412,2667 E Lake Of The Isles Pkwy,55408,Minneapolis,MN,44.956,-93.301605,2495000,1665130000000.0,4.0,4.0,5110.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2325847.0,14472.0,{'is_FSBA': True},"$355,000 (Oct 7)",False,False,FOR_SALE,2495000,-355000.0,True,False,False,USD,USA,2595000.0,0.34,acres,,,,,,
302,1791338,4048 Chicago Ave,55407,Minneapolis,MN,44.929,-93.26289,175000,1666770000000.0,1.0,2.0,890.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$5,000 (Oct 26)",False,False,FOR_SALE,175000,-5000.0,True,False,False,USD,USA,206000.0,5227.2,sqft,,,,,,
303,82650642,2750 Cedar Ave S UNIT 304,55407,Minneapolis,MN,44.95217,-93.24778,175000,,1.0,2.0,914.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,175000,,True,False,False,USD,USA,170000.0,10018.8,sqft,,Unit 304,,,,
304,1801519,3929 Cedar Ave S,55407,Minneapolis,MN,44.931416,-93.24695,186000,,1.0,2.0,1100.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,1713.0,{'is_bankOwned': True},,False,False,FOR_SALE,186000,,True,False,False,USD,USA,203000.0,4791.6,sqft,,,,,,
305,2061668630,2101 N 6th St,55411,Minneapolis,MN,45.000385,-93.2869,187000,1669100000000.0,2.0,7.0,2336.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},$900 (Nov 22),False,False,FOR_SALE,187000,-900.0,True,False,False,USD,USA,,0.09,sqft,,,,,,
306,82647860,2625 Pillsbury Ave #201,55408,Minneapolis,MN,44.954624,-93.28083,189900,1668670000000.0,1.0,2.0,820.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$5,100 (Nov 17)",False,False,FOR_SALE,189900,-5100.0,True,False,False,USD,USA,186000.0,7405.2,sqft,,# 201,,,,
307,1696929,3339 Tyler St NE,55418,Minneapolis,MN,45.028736,-93.24569,190000,1668840000000.0,2.0,2.0,856.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$5,000 (Nov 19)",False,False,FOR_SALE,190000,-5000.0,True,False,False,USD,USA,178000.0,4791.6,sqft,,,,,,
308,1790914,3825 Elliot Ave,55407,Minneapolis,MN,44.933273,-93.26087,195000,1665640000000.0,1.0,2.0,1021.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$5,000 (Oct 13)",False,False,FOR_SALE,195000,-5000.0,True,False,False,USD,USA,195000.0,7840.8,sqft,,,,,,
309,1792665,4437 14th Ave S,55407,Minneapolis,MN,44.92212,-93.25457,199900,,1.0,1.0,692.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,199900,,True,False,False,USD,USA,183000.0,5227.2,sqft,,,,,,
310,2000824,2225 E Lake Of The Isles Pkwy,55405,Minneapolis,MN,44.959972,-93.30101,3150000,1660810000000.0,4.0,4.0,4216.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2934100.0,14744.0,{'is_FSBA': True},,False,False,FOR_SALE,3150000,-230000.0,True,False,False,USD,USA,2072000.0,0.33,acres,,,,,,
311,1790266,3909 15th Ave S,55407,Minneapolis,MN,44.931984,-93.25332,216000,,2.0,3.0,1706.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,1989.0,{'is_bankOwned': True},,False,False,FOR_SALE,216000,,True,False,False,USD,USA,311000.0,4791.6,sqft,,,,,,
312,1928217,2413 S 9th St,55406,Minneapolis,MN,44.963753,-93.23688,219990,1667890000000.0,1.0,2.0,1024.0,TOWNHOUSE,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$10,010 (Nov 8)",False,False,FOR_SALE,219990,-10010.0,True,False,False,USD,USA,147500.0,2178.0,sqft,,,,,,
313,67877917,111 E Franklin Ave APT 105,55404,Minneapolis,MN,44.96259,-93.27591,220000,,1.0,2.0,983.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,220000,,True,False,False,USD,USA,230000.0,1.73,acres,,Apt 105,,,,
314,1804594,1100 24th Ave NE,55418,Minneapolis,MN,45.01199,-93.24355,220000,1668760000000.0,2.0,3.0,1142.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$30,000 (Nov 18)",False,False,FOR_SALE,220000,-30000.0,True,False,False,USD,USA,216000.0,3484.8,sqft,,,,,,
315,1793287,2650 Quincy St NE,55418,Minneapolis,MN,45.016613,-93.25116,229000,1669280000000.0,1.0,2.0,720.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$10,000 (Nov 24)",False,False,FOR_SALE,229000,-10000.0,True,False,False,USD,USA,229000.0,6969.6,sqft,,,,,,
316,1873695,5720 44th Ave S,55417,Minneapolis,MN,44.89926,-93.210556,235000,1669620000000.0,2.0,4.0,1200.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$14,700 (Nov 28)",False,False,FOR_SALE,235000,-14700.0,True,False,False,USD,USA,251000.0,5227.2,sqft,,,,,,
317,303911748,6121 Penn Ave S,55419,Minneapolis,MN,44.89176,-93.308266,249900,,1.0,4.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_comingSoon': True},,False,False,FOR_SALE,249900,,True,False,False,USD,USA,20800.0,0.29,acres,,,,,,
318,1763871,2610 Upton Ave N,55411,Minneapolis,MN,45.006386,-93.31424,249900,,2.0,3.0,1352.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,249900,,True,False,False,USD,USA,201000.0,0.12,sqft,,,,,,
319,2061460503,610 E 47th St,55407,Minneapolis,MN,44.91807,-93.2669,249900,1665820000000.0,1.0,3.0,1218.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$20,000 (Oct 15)",False,False,FOR_SALE,249900,-20000.0,True,False,False,USD,USA,,3049.2,sqft,,,,,,
320,1829131,4631 Wentworth Ave,55419,Minneapolis,MN,44.918446,-93.280174,250000,1668670000000.0,2.0,3.0,1352.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Nov 17)",False,False,FOR_SALE,250000,-25000.0,True,False,False,USD,USA,302000.0,6098.4,sqft,,,,,,
321,1800869,4022 27th Ave S,55406,Minneapolis,MN,44.929703,-93.23375,250000,1668240000000.0,1.0,2.0,1162.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$20,000 (Nov 12)",False,False,FOR_SALE,250000,-20000.0,True,False,False,USD,USA,236000.0,5227.2,sqft,,,,,,
322,1861903,5356 44th Ave S,55417,Minneapolis,MN,44.905514,-93.2105,250000,,1.0,3.0,1628.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,250000,,True,False,False,USD,USA,213000.0,4791.6,sqft,,,,,,
323,2061090808,400 N 1st St APT 605,55401,Minneapolis,MN,44.987404,-93.27126,250000,,1.0,1.0,713.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,250000,,True,False,False,USD,USA,,,,,Apt 605,,,,
324,1749399,4021 45th St E,55406,Minneapolis,MN,44.921295,-93.21456,260000,,1.0,2.0,1494.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,260000,,True,False,False,USD,USA,259000.0,4791.6,sqft,,,,,,
325,67876476,2700 W 44th St APT 112,55410,Minneapolis,MN,44.923378,-93.313675,262000,1666850000000.0,2.0,2.0,1000.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$6,000 (Oct 27)",False,False,FOR_SALE,262000,-6000.0,True,False,False,USD,USA,233500.0,0.85,acres,,Apt 112,,,,
326,82643724,521 7th St S #418,55415,Minneapolis,MN,44.973312,-93.2647,275000,,1.0,1.0,1021.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,275000,,True,False,False,USD,USA,265000.0,0.63,acres,,# 418,,,,
327,1775026,2642 Emerson Ave N,55411,Minneapolis,MN,45.007256,-93.29395,275000,,1.0,2.0,2480.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_comingSoon': True},,False,False,FOR_SALE,275000,,True,False,False,USD,USA,235000.0,5227.2,sqft,,,,,,
328,1840227,1419 Emerson Ave N,55411,Minneapolis,MN,44.993732,-93.29454,275000,1668150000000.0,2.0,4.0,1728.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Nov 11)",False,False,FOR_SALE,275000,-25000.0,True,False,False,USD,USA,210000.0,7405.2,sqft,,,,,,
329,61622542,4808 Humboldt Ave N,55430,Minneapolis,MN,45.042557,-93.298836,275000,,2.0,2.0,1460.0,TOWNHOUSE,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,275000,,True,False,False,USD,USA,230500.0,4791.6,sqft,,,,,,
330,1887008,6141 Vincent Ave S,55410,Minneapolis,MN,44.891132,-93.31592,280000,,2.0,3.0,1480.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,280000,,True,False,False,USD,USA,295000.0,10018.8,sqft,,,,,,
331,2070058701,1726 Kenwood Pkwy #100,55405,Minneapolis,MN,44.967335,-93.306915,1299000,,3.0,3.0,3229.0,TOWNHOUSE,FOR_SALE,-1,False,False,1016300.0,3504.0,{'is_newHome': True},,False,False,FOR_SALE,1299000,,True,False,False,USD,USA,,10018.8,sqft,,# 100,NEW_CONSTRUCTION_TYPE_OTHER,,,
332,1991871,2928 Dean Pkwy APT 3D,55416,Minneapolis,MN,44.950024,-93.31742,285000,1664180000000.0,2.0,2.0,1075.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$14,000 (Sep 26)",False,False,FOR_SALE,285000,-14000.0,True,False,False,USD,USA,234000.0,0.47,acres,,Apt 3D,,,,
333,1851132,1523 Sheridan Ave N,55411,Minneapolis,MN,44.99481,-93.312416,295000,1666080000000.0,3.0,3.0,2156.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$5,000 (Oct 18)",False,False,FOR_SALE,295000,-5000.0,True,False,False,USD,USA,227000.0,5227.2,sqft,,,,,,
334,29618938,2602 Portland Ave,55407,Minneapolis,MN,44.95531,-93.26809,295000,,2.0,4.0,1786.0,TOWNHOUSE,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,295000,,True,False,False,USD,USA,225000.0,1.84,acres,,,,,,
335,1782369,4319 Pleasant Ave,55409,Minneapolis,MN,44.92436,-93.28272,299999,1667550000000.0,1.0,3.0,1577.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$15,001 (Nov 4)",False,False,FOR_SALE,299999,-15001.0,True,False,False,USD,USA,302000.0,5227.2,sqft,,,,,,
336,1803912,2820 Polk St NE,55418,Minneapolis,MN,45.01936,-93.24606,300000,,2.0,5.0,1980.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,300000,,True,False,False,USD,USA,343000.0,8276.4,sqft,,,,,,
337,1921054,1034 14th Ave SE,55414,Minneapolis,MN,44.988853,-93.23166,300000,1668760000000.0,2.0,4.0,1892.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Nov 18)",False,False,FOR_SALE,300000,-25000.0,True,False,False,USD,USA,372000.0,5227.2,sqft,,,,,,
338,88846092,748 3rd St N #505,55401,Minneapolis,MN,44.987904,-93.278885,300000,,1.0,2.0,833.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,300000,,True,False,False,USD,USA,303000.0,,,,# 505,,,,
339,1812662,623 Fillmore St NE,55413,Minneapolis,MN,44.99579,-93.24188,313500,1666940000000.0,2.0,2.0,1449.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$11,500 (Oct 28)",False,False,FOR_SALE,313500,-11500.0,True,False,False,USD,USA,309000.0,4791.6,sqft,,,,,,
340,1951365,900 Lincoln Ave #6,55403,Minneapolis,MN,44.964638,-93.2909,314000,,3.0,2.0,1442.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,314000,,True,False,False,USD,USA,314000.0,,,,# 6,,,,
341,1897169,5841 Fremont Ave S,55419,Minneapolis,MN,44.896626,-93.295586,319000,,1.0,3.0,2080.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,319000,,True,False,False,USD,USA,281000.0,5227.2,sqft,,,,,,
342,1804659,1007 24th Ave NE,55418,Minneapolis,MN,45.012375,-93.245056,325000,1668500000000.0,2.0,3.0,2030.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$4,900 (Nov 15)",False,False,FOR_SALE,325000,-4900.0,True,False,False,USD,USA,291000.0,0.07,sqft,,,,,,
343,1861529,5117 38th Ave S,55417,Minneapolis,MN,44.91013,-93.21738,325000,,1.0,3.0,1274.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,325000,,True,False,False,USD,USA,291000.0,5662.8,sqft,,,,,,
344,1791677,4320 11th Ave S,55407,Minneapolis,MN,44.9244,-93.2591,325000,1666590000000.0,2.0,3.0,1409.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Oct 24)",False,False,FOR_SALE,325000,-25000.0,True,False,False,USD,USA,288000.0,5227.2,sqft,,,,,,
345,2060841565,6024-6026 15th Ave S,55417,Minneapolis,MN,44.91531,-93.253654,325000,,2.0,2.0,1209.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,325000,,True,False,False,USD,USA,,6534.0,sqft,,,,,,
346,2061443157,2501 W 60th St,55410,Minneapolis,MN,44.89408,-93.31141,339000,1667550000000.0,2.0,3.0,1755.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$11,000 (Nov 4)",False,False,FOR_SALE,339000,-11000.0,True,False,False,USD,USA,,5662.8,sqft,,,,,,
347,1912779,6133 15th Ave S,55423,Minneapolis,MN,44.891277,-93.25379,345000,1668070000000.0,2.0,3.0,1873.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$20,000 (Nov 10)",False,False,FOR_SALE,345000,-20000.0,True,False,False,USD,USA,257000.0,6534.0,sqft,,,,,,
348,1906058,5836 Clinton Ave,55419,Minneapolis,MN,44.89664,-93.27282,349000,1666160000000.0,2.0,3.0,1600.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$20,000 (Oct 19)",False,False,FOR_SALE,349000,-20000.0,True,False,False,USD,USA,340000.0,0.29,sqft,,,,,,
349,1812783,610 Taylor St NE,55413,Minneapolis,MN,44.995472,-93.24381,349900,,3.0,3.0,1684.0,TOWNHOUSE,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,349900,,True,False,False,USD,USA,149000.0,871.2,sqft,,,,,,
350,1792098,4432 Park Ave,55407,Minneapolis,MN,44.922085,-93.265526,350000,1666250000000.0,2.0,3.0,1961.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Oct 20)",False,False,FOR_SALE,350000,-25000.0,True,False,False,USD,USA,317000.0,5662.8,sqft,,,,,,
351,1791154,3816 Columbus Ave,55407,Minneapolis,MN,44.93358,-93.2641,359900,,2.0,4.0,2144.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,359900,,True,False,False,USD,USA,295000.0,4791.6,sqft,,,,,,
352,1969049,172 Bedford St SE,55414,Minneapolis,MN,44.963146,-93.209366,360000,1668150000000.0,2.0,3.0,1369.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$15,000 (Nov 11)",False,False,FOR_SALE,360000,-15000.0,True,False,False,USD,USA,359000.0,9583.2,sqft,,,,,,
353,1837245,4952 Logan Ave S,55419,Minneapolis,MN,44.912594,-93.303955,360000,1668070000000.0,2.0,4.0,1503.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$40,000 (Nov 10)",False,False,FOR_SALE,360000,-40000.0,True,False,False,USD,USA,490000.0,5227.2,sqft,,,,,,
354,82649794,1701 Madison St NE UNIT 128,55413,Minneapolis,MN,45.005573,-93.2532,364900,,2.0,2.0,1056.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,364900,,True,False,False,USD,USA,301000.0,4356.0,sqft,,Unit 128,,,,
355,1913555,202 2nd St NE,55413,Minneapolis,MN,44.989746,-93.25988,365999,,1.0,2.0,1232.0,TOWNHOUSE,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,365999,,True,False,False,USD,USA,375000.0,,,,,,,,
356,67875594,2341 River Pointe Ln,55411,Minneapolis,MN,45.00336,-93.27699,375000,1666940000000.0,4.0,3.0,2423.0,TOWNHOUSE,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Oct 28)",False,False,FOR_SALE,375000,-25000.0,True,False,False,USD,USA,380000.0,,,,,,,,
357,1711354,3223 Harriet Ave,55408,Minneapolis,MN,44.94399,-93.285225,375000,1666850000000.0,2.0,4.0,1735.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Oct 27)",False,False,FOR_SALE,375000,-25000.0,True,False,False,USD,USA,368000.0,5227.2,sqft,,,,,,
358,1805140,2254 McKinley St NE,55418,Minneapolis,MN,45.011257,-93.22852,375000,1668150000000.0,1.0,4.0,1731.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$10,000 (Nov 11)",False,False,FOR_SALE,375000,-10000.0,True,False,False,USD,USA,318000.0,0.12,sqft,,,,,,
359,1697708,3001 Lincoln St NE,55418,Minneapolis,MN,45.022415,-93.23802,379000,,2.0,3.0,2002.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,379000,,True,False,False,USD,USA,332000.0,7405.2,sqft,,,,,,
360,1887498,1216 Washburn Ave N,55411,Minneapolis,MN,44.9907,-93.31682,389999,1668150000000.0,2.0,3.0,2174.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,1900.0,{'is_FSBA': True},"$10,000 (Nov 11)",False,False,FOR_SALE,389999,-10000.0,True,False,False,USD,USA,344000.0,7840.8,sqft,,,,,,
361,1874095,5552 32nd Ave S,55417,Minneapolis,MN,44.90188,-93.22621,393400,1669450000000.0,2.0,4.0,2107.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$2,000 (Nov 26)",False,False,FOR_SALE,393400,-2000.0,True,False,False,USD,USA,293000.0,6534.0,sqft,,,,,,
362,1759648,3845 Upton Ave S,55410,Minneapolis,MN,44.932472,-93.31498,399000,1668410000000.0,2.0,3.0,1932.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,1580.0,{'is_FSBA': True},"$50,900 (Nov 14)",False,False,FOR_SALE,399000,-50900.0,True,False,False,USD,USA,395000.0,6969.6,sqft,,,,,,
363,1968717,41 Arthur Ave SE,55414,Minneapolis,MN,44.9689,-93.21584,400000,1667550000000.0,2.0,3.0,2292.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Nov 4)",False,False,FOR_SALE,400000,-25000.0,True,False,False,USD,USA,365000.0,4356.0,sqft,,,,,,
364,2060952441,4723 E 45th St,55406,Minneapolis,MN,44.921413,-93.205154,400000,,2.0,3.0,1704.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,400000,,True,False,False,USD,USA,,4791.6,sqft,,,,,,
365,1968941,20 Melbourne Ave SE,55414,Minneapolis,MN,44.965786,-93.21027,400000,1666250000000.0,2.0,4.0,1715.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Oct 20)",False,False,FOR_SALE,400000,-25000.0,True,False,False,USD,USA,370000.0,6534.0,sqft,,,,,,
366,2060824871,1503 Franklin Ave SE #S,55404,Minneapolis,MN,44.96484,-93.21739,410000,,3.0,2.0,1721.0,TOWNHOUSE,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,410000,,True,False,False,USD,USA,,4.76,acres,,# S,,,,
367,71817939,720 N 4th St UNIT 206,55401,Minneapolis,MN,44.986553,-93.27917,419900,,2.0,2.0,1074.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,419900,,True,False,False,USD,USA,321000.0,0.0,sqft,,Unit 206,,,,
368,2089152020,401 N 2nd St UNIT 209,55401,Minneapolis,MN,44.986294,-93.27336,439900,1668410000000.0,2.0,2.0,1309.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$10,100 (Nov 14)",False,False,FOR_SALE,439900,-10100.0,True,False,False,USD,USA,,2.01,sqft,,Unit 209,,,,
369,2074215729,2719 Humboldt Ave S APT 5E,55408,Minneapolis,MN,44.952995,-93.29908,469000,,2.0,2.0,1785.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,469000,,True,False,False,USD,USA,,10454.4,sqft,,Apt 5E,,,,
370,1772084,911 45th St W,55419,Minneapolis,MN,44.92118,-93.29139,475000,,2.0,2.0,1622.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,475000,,True,False,False,USD,USA,368000.0,4356.0,sqft,,,,,,
371,1977738,2832 43rd Ave S,55406,Minneapolis,MN,44.95087,-93.21185,475000,1669100000000.0,2.0,4.0,1520.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$25,000 (Nov 22)",False,False,FOR_SALE,475000,-25000.0,True,False,False,USD,USA,397000.0,5227.2,sqft,,,,,,
372,1781668,3821 Lyndale Ave S,55409,Minneapolis,MN,44.933376,-93.28782,475000,,2.0,3.0,2094.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_comingSoon': True},,False,False,FOR_SALE,475000,,True,False,False,USD,USA,346000.0,4791.6,sqft,,,,,,
373,2000447,2546 Dupont Ave S,55405,Minneapolis,MN,44.955986,-93.2935,489900,1663920000000.0,3.0,6.0,3100.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$5,100 (Sep 23)",False,False,FOR_SALE,489900,-5100.0,True,False,False,USD,USA,575000.0,5227.2,sqft,,,,,,
374,1717302,3236 Emerson Ave S,55408,Minneapolis,MN,44.94352,-93.294876,499900,,3.0,4.0,2060.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,499900,,True,False,False,USD,USA,498500.0,0.12,sqft,,,,,,
375,2001933,2707 Fremont Ave S,55408,Minneapolis,MN,44.953392,-93.295334,545000,1667030000000.0,4.0,6.0,2530.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$10,000 (Oct 29)",False,False,FOR_SALE,545000,-10000.0,True,False,False,USD,USA,491000.0,5227.2,sqft,,,,,,
376,1802547,4253 27th Ave S,55406,Minneapolis,MN,44.925255,-93.23305,549900,,2.0,4.0,2332.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,549900,,True,False,False,USD,USA,439500.0,7405.2,sqft,,,,,,
377,64450474,601 Marquette Ave APT 301,55402,Minneapolis,MN,44.976864,-93.26998,575000,1661500000000.0,2.0,2.0,1849.0,CONDO,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,575000,-75000.0,True,False,False,USD,USA,595000.0,0.0,sqft,,Apt 301,,,,
378,1793240,820 26th Ave NE,55418,Minneapolis,MN,45.014755,-93.2498,580000,,3.0,3.0,1734.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,1175.0,{'is_newHome': True},,False,False,FOR_SALE,580000,,True,False,False,USD,USA,10400.0,5662.8,sqft,,,BUILDER_SPEC,,,
379,1725959,3740 48th Ave S,55406,Minneapolis,MN,44.9345,-93.20552,595000,1664520000000.0,2.0,3.0,2554.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},"$45,000 (Sep 30)",False,False,FOR_SALE,595000,-45000.0,True,False,False,USD,USA,515000.0,7405.2,sqft,,,,,,
380,1782673,4326 Garfield Ave,55409,Minneapolis,MN,44.92415,-93.28736,629000,,3.0,4.0,2585.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,{'is_FSBA': True},,False,False,FOR_SALE,629000,,True,False,False,USD,USA,518000.0,4791.6,sqft,,,,,,
